tool,task_id,seed,dataset_name,status,seconds,experiment_dir,progress_exists,progress_records,first_iteration,last_iteration,max_iteration,progress_error
llmsr,llmsr_s1_g0022,1,,ok,3608.039,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0022/anon-node-05/llmsr/g0022_feynman-i.11.19/experiments/g0022_feynman-i.11.19_llmsr_seed1_20260502-081648,True,82,1,82,82,
llmsr,llmsr_s1_g0028,1,,ok,3608.973,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0028/anon-node-05/llmsr/g0028_feynman-ii.4.23/experiments/g0028_feynman-ii.4.23_llmsr_seed1_20260502-082229,True,102,1,102,102,
llmsr,llmsr_s1_g0034,1,,ok,3607.455,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0034/anon-node-05/llmsr/g0034_CRK11/experiments/g0034_CRK11_llmsr_seed1_20260502-082852,True,100,1,100,100,
llmsr,llmsr_s1_g0040,1,,ok,3609.277,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0040/anon-node-05/llmsr/g0040_feynman-i.29.16/experiments/g0040_feynman-i.29.16_llmsr_seed1_20260502-083510,True,99,1,99,99,
llmsr,llmsr_s1_g0045,1,,ok,3607.993,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0045/anon-node-05/llmsr/g0045_feynman-bonus.20/experiments/g0045_feynman-bonus.20_llmsr_seed1_20260502-084122,True,99,1,99,99,
llmsr,llmsr_s2_g0001,2,,ok,3611.336,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0001/anon-node-05/llmsr/g0001_II.34.2_1_0/experiments/g0001_II.34.2_1_0_llmsr_seed2_20260502-084526,True,79,6,84,84,
llmsr,llmsr_s2_g0007,2,,ok,3607.992,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0007/anon-node-05/llmsr/g0007_Korns-2/experiments/g0007_Korns-2_llmsr_seed2_20260502-085149,True,81,1,81,81,
llmsr,llmsr_s2_g0019,2,,ok,3609.049,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0019/anon-node-05/llmsr/g0019_feynman-ii.34.2a/experiments/g0019_feynman-ii.34.2a_llmsr_seed2_20260502-092210,True,129,6,134,134,
llmsr,llmsr_s2_g0026,2,,ok,3609.776,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0026/anon-node-05/llmsr/g0026_strogatz_barmag1/experiments/g0026_strogatz_barmag1_llmsr_seed2_20260502-092905,True,110,1,110,110,
llmsr,llmsr_s2_g0031,2,,ok,3612.509,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0031/anon-node-05/llmsr/g0031_II.11.27_1_0/experiments/g0031_II.11.27_1_0_llmsr_seed2_20260502-093248,True,109,4,112,112,
llmsr,llmsr_s2_g0038,2,,ok,3608.644,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0038/anon-node-05/llmsr/g0038_PO19/experiments/g0038_PO19_llmsr_seed2_20260502-094142,True,77,6,82,82,
llmsr,llmsr_s2_g0043,2,,ok,3608.27,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0043/anon-node-05/llmsr/g0043_CRK33/experiments/g0043_CRK33_llmsr_seed2_20260502-094520,True,95,1,95,95,
llmsr,llmsr_s3_g0004,3,,ok,3609.15,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0004/anon-node-05/llmsr/g0004_Korns-4/experiments/g0004_Korns-4_llmsr_seed3_20260502-095806,True,86,1,86,86,
llmsr,llmsr_s3_g0009,3,,ok,3609.061,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0009/anon-node-05/llmsr/g0009_Nguyen-6/experiments/g0009_Nguyen-6_llmsr_seed3_20260502-100144,True,80,1,80,80,
llmsr,llmsr_s3_g0013,3,,ok,3608.208,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0013/anon-node-05/llmsr/g0013_feynman-i.43.31/experiments/g0013_feynman-i.43.31_llmsr_seed3_20260502-100508,True,103,2,104,104,
llmsr,llmsr_s3_g0020,3,,ok,3608.486,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0020/anon-node-05/llmsr/g0020_first_principles_leavitt/experiments/g0020_first_principles_leavitt_llmsr_seed3_20260502-101056,True,119,2,120,120,
llmsr,llmsr_s3_g0026,3,,ok,3602.074,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0026/anon-node-05/llmsr/g0026_strogatz_barmag1/experiments/g0026_strogatz_barmag1_llmsr_seed3_20260502-101714,True,106,1,106,106,
llmsr,llmsr_s3_g0032,3,,ok,3609.365,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0032/anon-node-05/llmsr/g0032_feynman-i.13.12/experiments/g0032_feynman-i.13.12_llmsr_seed3_20260502-102406,True,88,1,88,88,
llmsr,llmsr_s3_g0037,3,,ok,3608.88,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0037/anon-node-05/llmsr/g0037_CRK34/experiments/g0037_CRK34_llmsr_seed3_20260502-102759,True,98,1,98,98,
llmsr,llmsr_s3_g0042,3,,ok,3611.752,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed3/tasks/llmsr_s3_g0042/anon-node-05/llmsr/g0042_feynman_test_15/experiments/g0042_feynman_test_15_llmsr_seed3_20260502-103324,True,55,2,56,56,
llmsr,llmsr_s4_g0001,4,,ok,3610.556,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0001/anon-node-05/llmsr/g0001_II.34.2_1_0/experiments/g0001_II.34.2_1_0_llmsr_seed4_20260502-104204,True,80,3,82,82,
llmsr,llmsr_s4_g0006,4,,ok,3607.308,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0006/anon-node-05/llmsr/g0006_Keijzer-2/experiments/g0006_Keijzer-2_llmsr_seed4_20260502-104841,True,92,1,92,92,
llmsr,llmsr_s4_g0012,4,,ok,3609.484,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0012/anon-node-05/llmsr/g0012_feynman_I_27_6/experiments/g0012_feynman_I_27_6_llmsr_seed4_20260502-105535,True,103,2,104,104,
llmsr,llmsr_s4_g0017,4,,ok,3606.347,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0017/anon-node-05/llmsr/g0017_strogatz_shearflow1/experiments/g0017_strogatz_shearflow1_llmsr_seed4_20260502-105920,True,92,1,92,92,
llmsr,llmsr_s4_g0034,4,,ok,3606.118,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed4/tasks/llmsr_s4_g0034/anon-node-05/llmsr/g0034_CRK11/experiments/g0034_CRK11_llmsr_seed4_20260502-111453,True,103,1,103,103,
drsr,drsr_s0_g0004,0,,ok,3900.805,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0004/anon-node-06/drsr/g0004_Korns-4/experiments/g0004_Korns-4_drsr_seed0_20260502-065943,True,4,1,4,4,
drsr,drsr_s0_g0007,0,,ok,3900.736,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0007/anon-node-06/drsr/g0007_Korns-2/experiments/g0007_Korns-2_drsr_seed0_20260502-070218,True,3,1,3,3,
drsr,drsr_s0_g0013,0,,ok,3900.834,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0013/anon-node-06/drsr/g0013_feynman-i.43.31/experiments/g0013_feynman-i.43.31_drsr_seed0_20260502-070539,True,7,1,7,7,
drsr,drsr_s0_g0021,0,,ok,3900.973,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0021/anon-node-06/drsr/g0021_feynman-i.39.22/experiments/g0021_feynman-i.39.22_drsr_seed0_20260502-070924,True,8,1,8,8,
drsr,drsr_s0_g0028,0,,ok,3900.881,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0028/anon-node-06/drsr/g0028_feynman-ii.4.23/experiments/g0028_feynman-ii.4.23_drsr_seed0_20260502-071325,True,7,1,7,7,
drsr,drsr_s0_g0032,0,,ok,3901.01,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0032/anon-node-06/drsr/g0032_feynman-i.13.12/experiments/g0032_feynman-i.13.12_drsr_seed0_20260502-072851,True,8,1,8,8,
drsr,drsr_s0_g0036,0,,ok,3900.842,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0036/anon-node-06/drsr/g0036_CRK10/experiments/g0036_CRK10_drsr_seed0_20260502-073252,True,6,1,6,6,
drsr,drsr_s0_g0043,0,,ok,3900.926,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0043/anon-node-06/drsr/g0043_CRK33/experiments/g0043_CRK33_drsr_seed0_20260502-073829,True,6,1,6,6,
drsr,drsr_s0_g0047,0,,ok,3900.955,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed0/tasks/drsr_s0_g0047/anon-node-06/drsr/g0047_BPG5/experiments/g0047_BPG5_drsr_seed0_20260502-074143,True,8,1,8,8,
drsr,drsr_s1_g0004,1,,ok,3900.907,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0004/anon-node-06/drsr/g0004_Korns-4/experiments/g0004_Korns-4_drsr_seed1_20260502-074749,True,7,1,7,7,
drsr,drsr_s1_g0008,1,,ok,3900.93,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0008/anon-node-06/drsr/g0008_Nguyen-12/experiments/g0008_Nguyen-12_drsr_seed1_20260502-075130,True,7,1,7,7,
drsr,drsr_s1_g0013,1,,ok,3610.245,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0013/anon-node-06/drsr/g0013_feynman-i.43.31/experiments/g0013_feynman-i.43.31_drsr_seed1_20260502-075529,True,100,1,100,100,
drsr,drsr_s1_g0017,1,,ok,3901.03,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0017/anon-node-06/drsr/g0017_strogatz_shearflow1/experiments/g0017_strogatz_shearflow1_drsr_seed1_20260502-075909,True,7,1,7,7,
drsr,drsr_s1_g0025,1,,ok,3901.034,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0025/anon-node-06/drsr/g0025_strogatz_barmag2/experiments/g0025_strogatz_barmag2_drsr_seed1_20260502-080605,True,8,1,8,8,
drsr,drsr_s1_g0036,1,,ok,3900.98,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0036/anon-node-06/drsr/g0036_CRK10/experiments/g0036_CRK10_drsr_seed1_20260502-081650,True,8,1,8,8,
drsr,drsr_s1_g0041,1,,ok,3901.031,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0041/anon-node-06/drsr/g0041_PO41/experiments/g0041_PO41_drsr_seed1_20260502-082214,True,8,1,8,8,
drsr,drsr_s1_g0044,1,,ok,3901.061,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0044/anon-node-06/drsr/g0044_feynman-i.15.3t/experiments/g0044_feynman-i.15.3t_drsr_seed1_20260502-091621,True,5,1,5,5,
drsr,drsr_s1_g0047,1,,ok,3901.063,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed1/tasks/drsr_s1_g0047/anon-node-06/drsr/g0047_BPG5/experiments/g0047_BPG5_drsr_seed1_20260502-082836,True,9,1,9,9,
drsr,drsr_s2_g0002,2,,ok,3900.842,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0002/anon-node-06/drsr/g0002_first_principles_hubble/experiments/g0002_first_principles_hubble_drsr_seed2_20260502-083441,True,9,1,9,9,
drsr,drsr_s2_g0006,2,,ok,3900.887,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0006/anon-node-06/drsr/g0006_Keijzer-2/experiments/g0006_Keijzer-2_drsr_seed2_20260502-084024,True,8,1,8,8,
drsr,drsr_s2_g0011,2,,ok,3901.385,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0011/anon-node-06/drsr/g0011_Vladislavleva-4/experiments/g0011_Vladislavleva-4_drsr_seed2_20260502-084416,True,6,1,6,6,
drsr,drsr_s2_g0019,2,,ok,3901.242,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0019/anon-node-06/drsr/g0019_feynman-ii.34.2a/experiments/g0019_feynman-ii.34.2a_drsr_seed2_20260502-085116,True,9,1,9,9,
drsr,drsr_s2_g0022,2,,ok,3901.097,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0022/anon-node-06/drsr/g0022_feynman-i.11.19/experiments/g0022_feynman-i.11.19_drsr_seed2_20260502-085425,True,5,1,5,5,
drsr,drsr_s2_g0032,2,,ok,3611.143,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0032/anon-node-06/drsr/g0032_feynman-i.13.12/experiments/g0032_feynman-i.13.12_drsr_seed2_20260502-092130,True,105,1,105,105,
drsr,drsr_s2_g0037,2,,ok,3900.93,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0037/anon-node-06/drsr/g0037_CRK34/experiments/g0037_CRK34_drsr_seed2_20260502-092616,True,8,1,8,8,
drsr,drsr_s2_g0050,2,,ok,3900.929,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed2/tasks/drsr_s2_g0050/anon-node-06/drsr/g0050_BPG9/experiments/g0050_BPG9_drsr_seed2_20260502-093825,True,6,1,6,6,
drsr,drsr_s3_g0004,3,,ok,3900.861,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0004/anon-node-06/drsr/g0004_Korns-4/experiments/g0004_Korns-4_drsr_seed3_20260502-094404,True,7,1,7,7,
drsr,drsr_s3_g0010,3,,ok,3900.869,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0010/anon-node-06/drsr/g0010_Nguyen-9/experiments/g0010_Nguyen-9_drsr_seed3_20260502-095058,True,7,1,7,7,
drsr,drsr_s3_g0015,3,,ok,3902.695,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0015/anon-node-06/drsr/g0015_III.21.20_3_0/experiments/g0015_III.21.20_3_0_drsr_seed3_20260502-095433,True,6,1,6,6,
drsr,drsr_s3_g0021,3,,ok,3901.115,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0021/anon-node-06/drsr/g0021_feynman-i.39.22/experiments/g0021_feynman-i.39.22_drsr_seed3_20260502-100047,True,5,1,5,5,
drsr,drsr_s3_g0026,3,,ok,3901.002,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0026/anon-node-06/drsr/g0026_strogatz_barmag1/experiments/g0026_strogatz_barmag1_drsr_seed3_20260502-100430,True,8,1,8,8,
drsr,drsr_s3_g0031,3,,ok,3902.982,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0031/anon-node-06/drsr/g0031_II.11.27_1_0/experiments/g0031_II.11.27_1_0_drsr_seed3_20260502-100757,True,5,1,5,5,
drsr,drsr_s3_g0037,3,,ok,3901.043,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0037/anon-node-06/drsr/g0037_CRK34/experiments/g0037_CRK34_drsr_seed3_20260502-101336,True,8,1,8,8,
drsr,drsr_s3_g0043,3,,ok,3901.15,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed3/tasks/drsr_s3_g0043/anon-node-06/drsr/g0043_CRK33/experiments/g0043_CRK33_drsr_seed3_20260502-102011,True,8,1,8,8,
drsr,drsr_s4_g0005,4,,ok,3901.058,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0005/anon-node-06/drsr/g0005_Keijzer-11/experiments/g0005_Keijzer-11_drsr_seed4_20260502-103227,True,7,1,7,7,
drsr,drsr_s4_g0010,4,,ok,3900.796,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0010/anon-node-06/drsr/g0010_Nguyen-9/experiments/g0010_Nguyen-9_drsr_seed4_20260502-103610,True,6,1,6,6,
drsr,drsr_s4_g0015,4,,ok,3902.465,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0015/anon-node-06/drsr/g0015_III.21.20_3_0/experiments/g0015_III.21.20_3_0_drsr_seed4_20260502-104138,True,7,1,7,7,
drsr,drsr_s4_g0021,4,,ok,3608.223,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0021/anon-node-06/drsr/g0021_feynman-i.39.22/experiments/g0021_feynman-i.39.22_drsr_seed4_20260502-104827,True,85,1,85,85,
drsr,drsr_s4_g0027,4,,ok,3902.387,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0027/anon-node-06/drsr/g0027_feynman_I_12_11/experiments/g0027_feynman_I_12_11_drsr_seed4_20260502-105521,True,6,1,6,6,
drsr,drsr_s4_g0032,4,,ok,3901.056,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0032/anon-node-06/drsr/g0032_feynman-i.13.12/experiments/g0032_feynman-i.13.12_drsr_seed4_20260502-105906,True,5,1,5,5,
drsr,drsr_s4_g0038,4,,ok,3900.961,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0038/anon-node-06/drsr/g0038_PO19/experiments/g0038_PO19_drsr_seed4_20260502-110632,True,8,1,8,8,
drsr,drsr_s4_g0043,4,,ok,3901.092,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0043/anon-node-06/drsr/g0043_CRK33/experiments/g0043_CRK33_drsr_seed4_20260502-111036,True,7,1,7,7,
drsr,drsr_s4_g0048,4,,ok,3901.013,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/drsr/seed4/tasks/drsr_s4_g0048/anon-node-06/drsr/g0048_MatSci21/experiments/g0048_MatSci21_drsr_seed4_20260502-111420,True,8,1,8,8,
llmsr,llmsr_s0_g0003,0,,ok,3607.685,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0003/anon-node-06/llmsr/g0003_feynman-ii.27.18/experiments/g0003_feynman-ii.27.18_llmsr_seed0_20260502-070921,True,86,1,86,86,
llmsr,llmsr_s0_g0013,0,,ok,3608.404,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0013/anon-node-06/llmsr/g0013_feynman-i.43.31/experiments/g0013_feynman-i.43.31_llmsr_seed0_20260502-071322,True,104,1,104,104,
llmsr,llmsr_s0_g0018,0,,ok,3609.864,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0018/anon-node-06/llmsr/g0018_feynman-i.18.16/experiments/g0018_feynman-i.18.16_llmsr_seed0_20260502-072848,True,101,1,101,101,
llmsr,llmsr_s0_g0029,0,,ok,3607.619,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0029/anon-node-06/llmsr/g0029_strogatz_vdp1/experiments/g0029_strogatz_vdp1_llmsr_seed0_20260502-073826,True,83,1,83,83,
llmsr,llmsr_s0_g0033,0,,ok,3610.227,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0033/anon-node-06/llmsr/g0033_feynman-iii.10.19/experiments/g0033_feynman-iii.10.19_llmsr_seed0_20260502-074141,True,91,1,91,91,
llmsr,llmsr_s0_g0040,0,,ok,3608.193,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0040/anon-node-06/llmsr/g0040_feynman-i.29.16/experiments/g0040_feynman-i.29.16_llmsr_seed0_20260502-074746,True,84,1,84,84,
llmsr,llmsr_s0_g0044,0,,ok,3609.246,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0044/anon-node-06/llmsr/g0044_feynman-i.15.3t/experiments/g0044_feynman-i.15.3t_llmsr_seed0_20260502-075127,True,80,1,80,80,
llmsr,llmsr_s0_g0049,0,,ok,3608.587,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed0/tasks/llmsr_s0_g0049/anon-node-06/llmsr/g0049_BPG3/experiments/g0049_BPG3_llmsr_seed0_20260502-075526,True,74,2,75,75,
llmsr,llmsr_s1_g0003,1,,ok,3608.781,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0003/anon-node-06/llmsr/g0003_feynman-ii.27.18/experiments/g0003_feynman-ii.27.18_llmsr_seed1_20260502-075906,True,94,1,94,94,
llmsr,llmsr_s1_g0011,1,,ok,3607.499,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0011/anon-node-06/llmsr/g0011_Vladislavleva-4/experiments/g0011_Vladislavleva-4_llmsr_seed1_20260502-080602,True,79,1,79,79,
llmsr,llmsr_s1_g0017,1,,ok,3606.606,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0017/anon-node-06/llmsr/g0017_strogatz_shearflow1/experiments/g0017_strogatz_shearflow1_llmsr_seed1_20260502-081138,True,88,1,88,88,
llmsr,llmsr_s1_g0030,1,,ok,3607.779,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0030/anon-node-06/llmsr/g0030_feynman-iii.7.38/experiments/g0030_feynman-iii.7.38_llmsr_seed1_20260502-091619,False,0,,,,
llmsr,llmsr_s1_g0033,1,,ok,3607.931,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0033/anon-node-06/llmsr/g0033_feynman-iii.10.19/experiments/g0033_feynman-iii.10.19_llmsr_seed1_20260502-082833,True,103,1,103,103,
llmsr,llmsr_s1_g0038,1,,ok,3607.63,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed1/tasks/llmsr_s1_g0038/anon-node-06/llmsr/g0038_PO19/experiments/g0038_PO19_llmsr_seed1_20260502-083438,True,84,9,92,92,
llmsr,llmsr_s2_g0005,2,,ok,3611.751,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/llmsr/seed2/tasks/llmsr_s2_g0005/anon-node-06/llmsr/g0005_Keijzer-11/experiments/g0005_Keijzer-11_llmsr_seed2_20260502-085113,True,96,1,96,96,
