algorithm,gid,dataset,seed,status,valid_output,metric_complete,valid_for_symbolic,expr_source,result_path,pred_expression_raw,pred_expression_cleaned,gt_expression_x,pred_parse_ok,gt_parse_ok,cas_equivalence_enabled,cas_equiv,numeric_equiv,numeric_equiv_reason,equiv_final,probe_nmse,probe_max_abs_error,probe_max_rel_error,probe_points,finite_probe_points,finite_probe_rate,tree_edit_distance,true_tree_size,ned,tree_similarity,pred_variables,gt_variables,var_f1,pred_operators,gt_operators,op_f1,sof1,sym_f_formal,failure_reason
tpsr,g0013,feynman-i.43.31,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0013/anon-node-05/tpsr/g0013_feynman-i.43.31/result.json,(-8.98325352971775e-6 + 0.005459815003314423*exp(-0.060000000000000005*(40.2*x0 + 0.01)**2))*(0.00010618895646231886 - 0.0002234941048262037*x0)*(2.7255971723833777e-14*x1 + 4.671530227068251e-12),(-8.98325352971775e-6 + 0.005459815003314423*exp(-0.060000000000000005*(40.2*x0 + 0.01)**2))*(0.00010618895646231886 - 0.0002234941048262037*x0)*(2.7255971723833777e-14*x1 + 4.671530227068251e-12),1.380649e-23 * x0 * x1,True,True,True,False,False,not_equivalent,False,33.17587708173599,7.46714344736801e-05,7.46714344736801e-05,4096.0,4096.0,1.0,22.0,4.0,1.0,0.0,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""add"", ""exp"", ""mul"", ""pow""]","[""mul""]",0.4,0.7,0.13999999999999999,
tpsr,g0014,feynman-ii.34.11,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0014/anon-node-03/tpsr/g0014_feynman-ii.34.11/result.json,-3.1922385806502377e-35*x1 + 4788434165416.19*exp(-0.2*x3 - 0.1*x6 + (0.01 - 0.001*x0)*(0.02 - 0.002*x5)) + 23173688902.819338,-3.1922385806502377e-35*x1 + 4788434165416.19*exp(-0.2*x3 - 0.1*x6 + (0.01 - 0.001*x0)*(0.02 - 0.002*x5)) + 23173688902.819338,x0 * x2 * x4 / (2 * x5),True,True,True,False,False,"extra_pred_variables:x1,x3,x6",False,,,,,,,27.0,8.0,1.0,0.0,"[""x0"", ""x1"", ""x3"", ""x5"", ""x6""]","[""x0"", ""x2"", ""x4"", ""x5""]",0.4444444444444445,"[""add"", ""exp"", ""mul""]","[""mul"", ""pow""]",0.4,0.4222222222222223,0.08444444444444446,"numeric:extra_pred_variables:x1,x3,x6"
tpsr,g0015,III.21.20_3_0,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0015/anon-node-02/tpsr/g0015_III.21.20_3_0/result.json,(0.2*(0.002*x0 + 0.2*x2 + 0.97285714285714276)**2 + 0.006)*(0.4*x1 + x3 + 0.2),(0.2*(0.002*x0 + 0.2*x2 + 0.97285714285714276)**2 + 0.006)*(0.4*x1 + x3 + 0.2),-x3 * x2 * x1 / x0,True,True,True,False,False,not_equivalent,False,0.9988176236355713,3041.973399144398,0.9990349853143197,4096.0,4096.0,1.0,23.0,8.0,1.0,0.0,"[""x0"", ""x1"", ""x2"", ""x3""]","[""x0"", ""x1"", ""x2"", ""x3""]",1.0,"[""add"", ""mul"", ""pow""]","[""mul"", ""pow""]",0.8,0.9,0.18000000000000002,
tpsr,g0016,feynman_II_15_4,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0016/anon-node-04/tpsr/g0016_feynman_II_15_4/result.json,1.28 + 9.0/((0.1 - 0.6/(x1 - 0.01))*(-6.0*x0 - 3.0*x2 - 33.8888066678159)),1.28 + 9.0/((0.1 - 0.6/(x1 - 0.01))*(-6.0*x0 - 3.0*x2 - 33.8888066678159)),-x0 * x1 * cos(x2),True,True,True,False,False,not_equivalent,False,0.9985766104349255,23.284064422209973,0.9173916625070414,4096.0,4096.0,1.0,26.0,6.0,1.0,0.0,"[""x0"", ""x1"", ""x2""]","[""x0"", ""x1"", ""x2""]",1.0,"[""add"", ""mul"", ""pow""]","[""cos"", ""mul""]",0.4,0.7,0.13999999999999999,
tpsr,g0017,strogatz_shearflow1,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0017/anon-node-05/tpsr/g0017_strogatz_shearflow1/result.json,0.002*(0.030000000000000002*x0 + 0.8*sqrt(0.060000000000000005*sqrt(0.3*(37.6*x1 - 0.3)**2*(90.0*x1 - 0.1)**2 + 0.9) - 0.01) - 13.0)**3 - 0.003,0.002*(0.030000000000000002*x0 + 0.8*sqrt(0.060000000000000005*sqrt(0.3*(37.6*x1 - 0.3)**2*(90.0*x1 - 0.1)**2 + 0.9) - 0.01) - 13.0)**3 - 0.003,1 / tan(x1) * cos(x0),True,True,True,False,False,not_equivalent,False,0.9984122609209181,3748.1075655446016,0.9988916308624484,4096.0,4096.0,1.0,35.0,7.0,1.0,0.0,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""add"", ""mul"", ""pow""]","[""cos"", ""mul"", ""pow"", ""tan""]",0.5714285714285715,0.7857142857142858,0.15714285714285717,
tpsr,g0018,feynman-i.18.16,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0018/anon-node-05/tpsr/g0018_feynman-i.18.16/result.json,-0.2903008870824663 + 3.2681204475236756/(-1.0e-5*(0.001 - 0.001*x1)/(0.001*(-0.1*x4 - 0.01)**3 - 0.003) + (-2.6551260622160675*x0 - 2.3778690349911313)*(-1.4547640198166651*(-1.6801785034500862*x3 - 4.664541589848462)**3 - 4.870543901119311)),-0.2903008870824663 + 3.2681204475236756/(-1.0e-5*(0.001 - 0.001*x1)/(0.001*(-0.1*x4 - 0.01)**3 - 0.003) + (-2.6551260622160675*x0 - 2.3778690349911313)*(-1.4547640198166651*(-1.6801785034500862*x3 - 4.664541589848462)**3 - 4.870543901119311)),x0 * x1 * x3 * sin(x4),True,True,True,False,False,not_equivalent,False,1.0019340674450838,1766.4924350876383,0.9998356874266734,4096.0,4096.0,1.0,45.0,6.0,1.0,0.0,"[""x0"", ""x1"", ""x3"", ""x4""]","[""x0"", ""x1"", ""x3"", ""x4""]",1.0,"[""add"", ""mul"", ""pow""]","[""mul"", ""sin""]",0.4,0.7,0.13999999999999999,cas:TimeoutError: operation timed out
tpsr,g0019,feynman-ii.34.2a,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0019/anon-node-03/tpsr/g0019_feynman-ii.34.2a/result.json,-0.2*x0 + 7.0*x1*(90.0*x3 + 0.002)*(0.9*(0.01 - 9.0/((0.8 - 0.01*x2)**2*(0.8*x4 - 0.001)**2 + 0.006))**2 + 90.0) + 0.6,-0.2*x0 + 7.0*x1*(90.0*x3 + 0.002)*(0.9*(0.01 - 9.0/((0.8 - 0.01*x2)**2*(0.8*x4 - 0.001)**2 + 0.006))**2 + 90.0) + 0.6,x1 * x3 / (2 * pi * x4),True,True,True,False,False,"extra_pred_variables:x0,x2",False,,,,,,,41.0,10.0,1.0,0.0,"[""x0"", ""x1"", ""x2"", ""x3"", ""x4""]","[""x1"", ""x3"", ""x4""]",0.7499999999999999,"[""add"", ""mul"", ""pow""]","[""mul"", ""pi"", ""pow""]",0.6666666666666666,0.7083333333333333,0.14166666666666666,"numeric:extra_pred_variables:x0,x2; cas:TimeoutError: operation timed out"
tpsr,g0020,first_principles_leavitt,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0020/anon-node-04/tpsr/g0020_first_principles_leavitt/result.json,-(0.012*x0 + 0.001)*(83.4*x0 + 0.001) + 23.0*sqrt(0.01*sin(99.0*x0 - 0.3) + 0.42000000000000004) - 0.1,-(0.012*x0 + 0.001)*(83.4*x0 + 0.001) + 23.0*sqrt(0.01*sin(99.0*x0 - 0.3) + 0.42000000000000004) - 0.1,-2.084 * x0 + 15.65,True,True,True,False,False,not_equivalent,False,0.10588554356730734,1.1961293074921162,0.07752325978538063,4096.0,4096.0,1.0,23.0,5.0,1.0,0.0,"[""x0""]","[""x0""]",1.0,"[""add"", ""mul"", ""pow"", ""sin""]","[""add"", ""mul""]",0.6666666666666666,0.8333333333333333,0.16666666666666666,
tpsr,g0021,feynman-i.39.22,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0021/anon-node-05/tpsr/g0021_feynman-i.39.22/result.json,x2 + 139335387.14802828,x2 + 139335387.14802828,1.380649e-23 * x1 * x3 / x4,True,True,True,False,False,extra_pred_variables:x2,False,,,,,,,6.0,7.0,0.8571428571428571,0.1428571428571429,"[""x2""]","[""x1"", ""x3"", ""x4""]",0.0,"[""add""]","[""mul"", ""pow""]",0.0,0.0,0.04285714285714287,numeric:extra_pred_variables:x2
tpsr,g0022,feynman-i.11.19,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0022/anon-node-05/tpsr/g0022_feynman-i.11.19/result.json,(0.020577662329154808 - 0.01695880373014281/(8.94410832054559*x1 + 0.16958056689549356))*(-0.00019750139715532845*(-8.75850986968348*x2 + 0.5490589071393781*x6*(0.14634493012131955 - 4.40741593202643*x5) + (0.005876651975828274 - 5.999351534123589/(7.000514237885485 - 0.018082623959553693*x2))*(0.006976945599619021 - 5.999336279462338/(9.000441909811473 - 0.0005160978032945145/(0.8999988213242015 - 0.010000975792994249*x3))) + 1.9770366154918606 - 6.000000000607825/(0.008999999999999654*x1 + 0.0009963530974536204*x4 + 8.008) - 5.999941355339567/(0.0009961832783052659 - 8.000043975461125/(0.09419503025646199 - 0.008497858174557421*x0)))**3 - 0.00010192114659272054) + 0.013221292452286731,(0.020577662329154808 - 0.01695880373014281/(8.94410832054559*x1 + 0.16958056689549356))*(-0.00019750139715532845*(-8.75850986968348*x2 + 0.5490589071393781*x6*(0.14634493012131955 - 4.40741593202643*x5) + (0.005876651975828274 - 5.999351534123589/(7.000514237885485 - 0.018082623959553693*x2))*(0.006976945599619021 - 5.999336279462338/(9.000441909811473 - 0.0005160978032945145/(0.8999988213242015 - 0.010000975792994249*x3))) + 1.9770366154918606 - 6.000000000607825/(0.008999999999999654*x1 + 0.0009963530974536204*x4 + 8.008) - 5.999941355339567/(0.0009961832783052659 - 8.000043975461125/(0.09419503025646199 - 0.008497858174557421*x0)))**3 - 0.00010192114659272054) + 0.013221292452286731,x0 * x1 + x2 * x3 + x5 * x6,True,True,True,False,False,extra_pred_variables:x4,False,,,,,,,93.0,10.0,1.0,0.0,"[""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x6""]","[""x0"", ""x1"", ""x2"", ""x3"", ""x5"", ""x6""]",0.923076923076923,"[""add"", ""mul"", ""pow""]","[""add"", ""mul""]",0.8,0.8615384615384616,0.17230769230769233,numeric:extra_pred_variables:x4; cas:skipped_complex_expression
tpsr,g0023,I.11.19_4_0,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0023/anon-node-03/tpsr/g0023_I.11.19_4_0/result.json,(0.29159995158725066*x0 + 0.0014163589028872807)*(0.5951542402222805*x3 + 0.30131390230459153)*(-0.04200710792788842*x4 - 0.1305418790872147 - 0.58294054946112753/x2) + 0.9983220072026169 - 0.02717898554870373/(0.0002870094499454004*x1 + 0.0007301692199494279*x5 + 0.00347464773379004),(0.29159995158725066*x0 + 0.0014163589028872807)*(0.5951542402222805*x3 + 0.30131390230459153)*(-0.04200710792788842*x4 - 0.1305418790872147 - 0.58294054946112753/x2) + 0.9983220072026169 - 0.02717898554870373/(0.0002870094499454004*x1 + 0.0007301692199494279*x5 + 0.00347464773379004),(-x0 + x1 * x4 - x3 * x5) / x2,True,True,True,False,False,not_equivalent,False,0.4247094791139641,47.27100484528428,0.5746078973692558,4096.0,4096.0,1.0,34.0,15.0,1.0,0.0,"[""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]",1.0,"[""add"", ""mul"", ""pow""]","[""add"", ""mul"", ""pow""]",1.0,1.0,0.2,
tpsr,g0024,strogatz_predprey2,0,ok,True,False,False,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0024/anon-node-04/tpsr/g0024_strogatz_predprey2/result.json,-0.9999730997365588*(-0.8999732012453807*x0 + 0.22250415432677072*Abs(x1) + 0.800016389839671)**2 + 0.8980014445827889 + 0.3999997761799288/(0.005999970825791095 - 0.900000099670082*sqrt((0.20000008428564414*x1 + 2.40000003499301)*(0.2000001364817746*x1 + 0.9000000195057577)*(0.0030002556038292603*x1 + 1.2000000678554382 + 0.16724423979017789/x0))),-0.9999730997365588*(-0.8999732012453807*x0 + 0.22250415432677072*Abs(x1) + 0.800016389839671)**2 + 0.8980014445827889 + 0.3999997761799288/(0.005999970825791095 - 0.900000099670082*sqrt((0.20000008428564414*x1 + 2.40000003499301)*(0.2000001364817746*x1 + 0.9000000195057577)*(0.0030002556038292603*x1 + 1.2000000678554382 + 0.16724423979017789/x0))),x1 * (x0 / (1 + x0) - 0.075 * x1),True,True,True,False,False,invalid_or_metric_incomplete_run,False,,,,,,,47.0,13.0,1.0,0.0,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""abs"", ""add"", ""mul"", ""pow""]","[""add"", ""mul"", ""pow""]",0.8571428571428571,0.9285714285714286,0.0,invalid_or_metric_incomplete_run; numeric:invalid_or_metric_incomplete_run
tpsr,g0025,strogatz_barmag2,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0025/anon-node-03/tpsr/g0025_strogatz_barmag2/result.json,-0.033988918567308194 + 3.4848817929734877e-5/(-0.9000333600636095*x0 - 0.9005863855634173),-0.033988918567308194 + 3.4848817929734877e-5/(-0.9000333600636095*x0 - 0.9005863855634173),0.5 * sin(x1 - x0) - sin(x1),True,True,True,False,False,not_equivalent,False,1.0059840876457777,1.4021779156111152,1.024848030163891,4096.0,4096.0,1.0,10.0,13.0,0.7692307692307693,0.23076923076923073,"[""x0""]","[""x0"", ""x1""]",0.6666666666666666,"[""add"", ""mul"", ""pow""]","[""add"", ""mul"", ""sin""]",0.6666666666666666,0.6666666666666666,0.20256410256410257,
tpsr,g0026,strogatz_barmag1,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0026/anon-node-05/tpsr/g0026_strogatz_barmag1/result.json,0.030000000000000002*exp((0.6*sin(0.21 + 0.003/(0.001*x1 + 0.009) + 9.0/(0.01 - 0.001/(0.01 - 0.001*x0)) - 0.003/(-0.001 + 0.1/(0.001*x1 - 0.02))) - 0.02)*(6.0*cos(9.0*x0 - 0.01) + 0.005)) + 0.013000000000000001,0.030000000000000002*exp((0.6*sin(0.21 + 0.003/(0.001*x1 + 0.009) + 9.0/(0.01 - 0.001/(0.01 - 0.001*x0)) - 0.003/(-0.001 + 0.1/(0.001*x1 - 0.02))) - 0.02)*(6.0*cos(9.0*x0 - 0.01) + 0.005)) + 0.013000000000000001,0.5 * sin(x0 - x1) - sin(x0),True,True,True,False,False,not_equivalent,False,2.617683099301992,1.4599993782171612,0.9735755574406968,4096.0,4096.0,1.0,62.0,13.0,1.0,0.0,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""add"", ""cos"", ""exp"", ""mul"", ""pow"", ""sin""]","[""add"", ""mul"", ""sin""]",0.6666666666666666,0.8333333333333333,0.16666666666666666,cas:TimeoutError: operation timed out
tpsr,g0027,feynman_I_12_11,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0027/anon-node-04/tpsr/g0027_feynman_I_12_11/result.json,9.02 - 0.9*x4,9.02 - 0.9*x4,x0 * (x1 + x2 * x3 * sin(x4)),True,True,True,False,False,not_equivalent,False,0.9611315974654285,120.34474863752817,0.9425436379437111,4096.0,4096.0,1.0,10.0,9.0,1.0,0.0,"[""x4""]","[""x0"", ""x1"", ""x2"", ""x3"", ""x4""]",0.33333333333333337,"[""add"", ""mul""]","[""add"", ""mul"", ""sin""]",0.8,0.5666666666666667,0.11333333333333334,
tpsr,g0028,feynman-ii.4.23,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0028/anon-node-03/tpsr/g0028_feynman-ii.4.23/result.json,(x0 - 9.0e-5)*((-0.9*x0 - 90.0)**3 + 0.002)*(-99.0*sqrt(x0 + 8.0) - 0.009)*(-0.3*x1 - 0.6 + 45.0/x1),(x0 - 9.0e-5)*((-0.9*x0 - 90.0)**3 + 0.002)*(-99.0*sqrt(x0 + 8.0) - 0.009)*(-0.3*x1 - 0.6 + 45.0/x1),28235825615.541 * x0 / (pi * x1),True,True,True,False,False,not_equivalent,False,0.000523250433067385,1944582848.811554,0.029354027342188005,4096.0,4096.0,1.0,35.0,9.0,1.0,0.0,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""add"", ""mul"", ""pow""]","[""mul"", ""pi"", ""pow""]",0.6666666666666666,0.8333333333333333,0.16666666666666666,
tpsr,g0029,strogatz_vdp1,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0029/anon-node-03/tpsr/g0029_strogatz_vdp1/result.json,(1.4650335370839564e-10*x1 + 1.5791825146333733e-6)*(x1 - 28227.051017365721 - 1/(1.099839295164781*cos(2.172093920637632*x0 - 0.22779299025116256) + 1.0629184914007663)),(1.4650335370839564e-10*x1 + 1.5791825146333733e-6)*(x1 - 28227.051017365721 - 1/(1.099839295164781*cos(2.172093920637632*x0 - 0.22779299025116256) + 1.0629184914007663)),10 * (x1 - 1 / 3 * x0 ** 3 + 1 / 3 * x0),True,True,True,False,False,not_equivalent,False,1.024346955663633,24.825161450277413,0.9982075485247544,4096.0,4096.0,1.0,24.0,12.0,1.0,0.0,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""add"", ""cos"", ""mul"", ""pow""]","[""add"", ""mul"", ""pow""]",0.8571428571428571,0.9285714285714286,0.18571428571428572,
tpsr,g0030,feynman-iii.7.38,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0030/anon-node-05/tpsr/g0030_feynman-iii.7.38/result.json,(x0 - 3.9231697486825095)*(x0 - 1.3102938609055608)*(2.1159283020648359e+21*exp(x1) - 0.0003),(x0 - 3.9231697486825095)*(x0 - 1.3102938609055608)*(2.1159283020648359e+21*exp(x1) - 0.0003),6.03682463024449e+33 * pi * x0 * x1,True,True,True,False,False,not_equivalent,False,1.0017927888766769,2.243036978300447e+24,1.0043727374169602,4096.0,4096.0,1.0,13.0,5.0,1.0,0.0,"[""x0"", ""x1""]","[""x0"", ""x1""]",1.0,"[""add"", ""exp"", ""mul""]","[""mul"", ""pi""]",0.4,0.7,0.13999999999999999,
tpsr,g0031,II.11.27_1_0,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0031/anon-node-02/tpsr/g0031_II.11.27_1_0/result.json,x0 + 2.574280249406458,x0 + 2.574280249406458,3 * x0 / (x1 * (3 * x3 * x2 + x0)),True,True,True,False,False,not_equivalent,False,1.0000150800850978,13557.190271193824,1.0005625085761083,4096.0,4096.0,1.0,12.0,14.0,0.8571428571428571,0.1428571428571429,"[""x0""]","[""x0"", ""x1"", ""x2"", ""x3""]",0.4,"[""add""]","[""add"", ""mul"", ""pow""]",0.5,0.45,0.1328571428571429,
tpsr,g0032,feynman-i.13.12,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0032/anon-node-05/tpsr/g0032_feynman-i.13.12/result.json,-(3.7063004131484164e-9 - 2.2613156154447872e-12*exp(-8.025156534594062*sin(97.89498920759904*x0 + 1.819371348998142)))*(1.288589977034226*x2 - 1.9481601297663347) - 1.417139404305555e-5 - 8.500253754844855e-5/(-0.0010568274651154292*x1 - 6.000283505299229),-(3.7063004131484164e-9 - 2.2613156154447872e-12*exp(-8.025156534594062*sin(97.89498920759904*x0 + 1.819371348998142)))*(1.288589977034226*x2 - 1.9481601297663347) - 1.417139404305555e-5 - 8.500253754844855e-5/(-0.0010568274651154292*x1 - 6.000283505299229),6.6743e-11 * x0 * x1 * (-1 / x3 + 1 / x2),True,True,True,False,False,not_equivalent,False,87.68335765278707,1.6567934683275874e-08,1.6567934683275874e-08,4096.0,4096.0,1.0,31.0,13.0,1.0,0.0,"[""x0"", ""x1"", ""x2""]","[""x0"", ""x1"", ""x2"", ""x3""]",0.8571428571428571,"[""add"", ""exp"", ""mul"", ""pow"", ""sin""]","[""add"", ""mul"", ""pow""]",0.7499999999999999,0.8035714285714285,0.1607142857142857,
tpsr,g0033,feynman-iii.10.19,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0033/anon-node-03/tpsr/g0033_feynman-iii.10.19/result.json,0.02*x0 - 0.006*x2 + x3 + (0.0004*x3 + 0.18)*(0.2*x1 + x2 - 10.7) - 0.99,0.02*x0 - 0.006*x2 + x3 + (0.0004*x3 + 0.18)*(0.2*x1 + x2 - 10.7) - 0.99,x2 * sqrt(x3 ** 2 + x4 ** 2 + x5 ** 2),True,True,False,False,False,"extra_pred_variables:x0,x1",False,,,,,,,24.0,14.0,1.0,0.0,"[""x0"", ""x1"", ""x2"", ""x3""]","[""x2"", ""x3"", ""x4"", ""x5""]",0.5,"[""add"", ""mul""]","[""add"", ""mul"", ""pow""]",0.8,0.65,0.13,"numeric:extra_pred_variables:x0,x1"
tpsr,g0034,CRK11,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0034/anon-node-02/tpsr/g0034_CRK11/result.json,-2.0e-5*x0 - 1.0e-5*(-2.0*tan(5.0*x1 - 0.02) - 3.0)**2 + 1.9999999999999996e-5,-2.0e-5*x0 - 1.0e-5*(-2.0*tan(5.0*x1 - 0.02) - 3.0)**2 + 1.9999999999999996e-5,-0.8817392153705143 * x1 ** 2 + 0.8817392153705143 * sin(sqrt(x1)),True,True,False,False,False,extra_pred_variables:x0,False,,,,,,,15.0,12.0,1.0,0.0,"[""x0"", ""x1""]","[""x1""]",0.6666666666666666,"[""add"", ""mul"", ""pow"", ""tan""]","[""add"", ""mul"", ""pow"", ""sin""]",0.75,0.7083333333333333,0.14166666666666666,numeric:extra_pred_variables:x0
tpsr,g0035,feynman-i.32.5,0,ok,True,True,True,result_json.canonical_artifact.instantiated_expression,/home/anonymous/workplace/scientific-intelligent-modelling/experiments/core50_12alg_5seed_all_20260502-065700/tpsr/seed0/tasks/tpsr_s0_g0035/anon-node-04/tpsr/g0035_feynman-i.32.5/result.json,0.000166465868379402*sqrt(9.000000000369152*(-0.00010004239100711238*Abs(9.00000000000047*(0.6561000000272623*Abs(90.00000000000009*x0 + 0.000600000000065721) + 0.079320000010622094)**2 - 0.002999999999889325) - 6.000000001106751)**2 + 0.09000000001024118) - 0.002996310319231824,0.000166465868379402*sqrt(9.000000000369152*(-0.00010004239100711238*Abs(9.00000000000047*(0.6561000000272623*Abs(90.00000000000009*x0 + 0.000600000000065721) + 0.079320000010622094)**2 - 0.002999999999889325) - 6.000000001106751)**2 + 0.09000000001024118) - 0.002996310319231824,6.9862982685735e-16 * x0 ** 2 * x1 ** 2 / pi,True,True,True,False,False,not_equivalent,False,1.245078460993168,0.00039945039960974664,0.00039945039960974664,4096.0,4096.0,1.0,34.0,11.0,1.0,0.0,"[""x0""]","[""x0"", ""x1""]",0.6666666666666666,"[""abs"", ""add"", ""mul"", ""pow""]","[""mul"", ""pi"", ""pow""]",0.5714285714285715,0.6190476190476191,0.12380952380952381,
