sample_id,condition,algorithm,dataset_id,seed,outcome,review_applicable,status,verdict,attempt_count,record_path,record_sha256
review_005485,noise005,jaxsr,feynman-ii.4.23,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005485.json,affa6681b1604728cd00d3ef02d50fef88b9f74374ad5a9f22532b19b55b6b19
review_005486,noise005,jaxsr,feynman-iii.7.38,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005486.json,da2ff5e52b8c4f2089705989dd22eb22f059e2cfde49557f8e6ca70df017f5a5
review_005487,noise005,jaxsr,feynman-i.18.16,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005487.json,03004eaa88e81e129074a46a7fbc427e8810ae938fea4327dfc559b372d63e06
review_005488,noise005,jaxsr,feynman-ii.27.18,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005488.json,2588b543fbcad8724546b886e2aed5242cc4226d5fd1fd0da45d1ae0c2341b44
review_005489,noise005,jaxsr,feynman-ii.34.11,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005489.json,f99d450dd2af45a145b1d20eef2d778e61b4c9eb4df757e4161ca40cc2f33e38
review_005490,noise005,jaxsr,feynman-i.29.16,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005490.json,0bcf4ae655da9170a629e3207e3c1044d36e476af58c0f2bc891ad9a3f36c6c4
review_005491,noise005,jaxsr,feynman-bonus.20,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005491.json,01ddd266aead7b1fd8cca3cf243c2ec3a63640c0cff32b4b421d9d34d2219986
review_005492,noise005,jaxsr,feynman-i.15.3t,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005492.json,2d314a003e6899771ff39196fb81f36a4334259b80d64ae908bb882b8f054ee1
review_005493,noise005,jaxsr,feynman-i.39.22,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005493.json,e25e4caa0b9d2a450152dae492cb0b5fd9879bd68a5b1c3e3553486e6b4b1de4
review_005494,noise005,jaxsr,feynman-iii.10.19,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005494.json,2ba77e1ee517f5b1d38106cb7690b0d47bd313e2ce0b8774b477b87289f32928
review_005495,noise005,jaxsr,feynman-i.13.12,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005495.json,0d75d0be0cc1d8d06fc1a4e9551047cc2c1d3ff8b6829e15b50eaee4c69bf237
review_005496,noise005,jaxsr,feynman-i.32.5,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005496.json,e3b159b7451dfb3b204da7d4736e55ca9fce95ed3048dc017793d3f82666c649
review_005497,noise005,jaxsr,feynman-i.43.31,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005497.json,2361b8c15ee3c18e8f99b8b243e74c85f2cb4ddea914b6e95491cd78400587e6
review_005498,noise005,jaxsr,feynman-i.11.19,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005498.json,5dd723a236a121ef446c4ef24e8a94f954a7c168214215b6e04e22d4866a1bd1
review_005499,noise005,jaxsr,feynman-ii.34.2a,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005499.json,4c583853d4297eb36c1cff4737db99ffd7f9fd56d6baa9863c9ed1a14d2d8698
review_005500,noise005,jaxsr,Vladislavleva-4,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005500.json,b9be0ecc5d17fabf52ce523d889b6d9191f88dd1e2744a9ba6d26e91359c2ab7
review_005501,noise005,jaxsr,Keijzer-11,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005501.json,ec2e03d845c9d123978b1054129bd09521ec9feadd1216774123a2edbe465a73
review_005502,noise005,jaxsr,Keijzer-2,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005502.json,b0de07e7ceae99fb3e3f3fdd14da8c186095e4057dc2df2d7874e30a26b4fdd0
review_005503,noise005,jaxsr,Korns-2,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005503.json,d7b779fc81dd6cfdc743229cc2f7c8650c8d54aed55e93b5330b11487529b5b2
review_005504,noise005,jaxsr,Korns-4,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005504.json,d4a3a94ea7e0f3472317b4e54e8e28c2f6a70bbc2db5359c94def5fe196cbeb7
review_005505,noise005,jaxsr,BPG3,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005505.json,b4e5e2f03d0e290c14b1da2b15d03df481b1d019fbb7aa2a4f4963c6e1d13951
review_005506,noise005,jaxsr,BPG5,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005506.json,677521f6f7f3969c039e63749961c65a12aa244a137f34f81feb57a664067bc0
review_005507,noise005,jaxsr,BPG9,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005507.json,9d2c5a5b2b3dcec999d7e6a43f29f68d4f5f6c936b59ce26da0e536bfca02547
review_005508,noise005,jaxsr,CRK0,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005508.json,bf01f68098857a074ae4dc297fc4f684c6422debbc723d868792e95ce3339c4d
review_005509,noise005,jaxsr,CRK10,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005509.json,969b44fa287cdffacee556020d65b0ef715695157ff2f6dd1dd2f2430d04a029
review_005510,noise005,jaxsr,CRK11,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005510.json,32a0ba9ccbe631cd06909b81e282eeee0b1f126c556ac7e5a1c7f75cffa60b22
review_005511,noise005,jaxsr,CRK33,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005511.json,b92e5a038226202859dfed24222d52834d2ad5b74b25a708f5032beb401e82b5
review_005512,noise005,jaxsr,CRK34,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005512.json,0b82ad68a608b8ab37b28bbecdadb023cc9ad368122ac4b71c543b49f162860c
review_005513,noise005,jaxsr,I.11.19_4_0,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005513.json,9bd4fbebd013e97a6a85065577d26ed45043411fab47879c214a92c87a7ddca8
review_005514,noise005,jaxsr,II.11.27_1_0,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005514.json,ebbf1eb1acdb7836ded060a3f4bf56006f49cd79ff5aecdeba4b50ae25d3f394
review_005515,noise005,jaxsr,II.34.2_1_0,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005515.json,a5597e289b9bcd0cefa3df2ccd451f8e5cb7c87f492ecdef5fc661abb1360ea2
review_005516,noise005,jaxsr,II.6.15b_3_0,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005516.json,a8bd24de72d3ad661e3bd4aac3d9da4fb56f81057fba3cdbac2e85bffe790b4e
review_005517,noise005,jaxsr,III.21.20_3_0,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005517.json,0dadfe3b86c35fc543cf05839de848a4d614a71d24d6674e6ee24186c1165104
review_005518,noise005,jaxsr,MatSci21,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005518.json,8d20c0f6de961395a429f592d6fceca85033dec7e97f21d2c790587e4a220380
review_005519,noise005,jaxsr,PO19,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005519.json,a029a3bd1020c108848bdac9690da85b7aaf2ca185df230685141f49c2aa17d4
review_005520,noise005,jaxsr,PO41,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005520.json,37eb767c4bde592d2a998f0f495620b55e6050469c56e4b4bc6feaa6781c6d6a
review_005521,noise005,jaxsr,Nguyen-12,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005521.json,8db3b7356323fa5b4dc2f6443eaddfb21b20f37eef079ccbb5bf0440ed7bda26
review_005522,noise005,jaxsr,Nguyen-6,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005522.json,261025a522c661c8ab34a231b25600d28541f9713e0385081f4bc1f81ceec5b1
review_005523,noise005,jaxsr,Nguyen-9,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005523.json,d23cb547019fbe1a17ebb9ead205073dfb4211779ee8162c59161c453f2d011a
review_005524,noise005,jaxsr,feynman_II_15_4,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005524.json,ab05b8c1e3e995d5893910c05250a75b5c83ca1c481f315527f41aea3630d2da
review_005525,noise005,jaxsr,feynman_I_12_11,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005525.json,09eae5257c9d3c3db843846f5ff07b02fd5eee0a4a27b36702eb1a8d00983f51
review_005526,noise005,jaxsr,feynman_I_27_6,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005526.json,5be7ee45a0886c6386f2b811d34ec0883f2656ad178e069ae4766325204b8c35
review_005527,noise005,jaxsr,feynman_test_15,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005527.json,c15dc9c7fe47168c3343668f3cbdb472508c62b59adf29d86b4958a4229db2f0
review_005528,noise005,jaxsr,strogatz_barmag1,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005528.json,19d441f02d9bcf79c34d8e0320d1ba81ccb697c8c933cc95921daaf812693224
review_005529,noise005,jaxsr,strogatz_barmag2,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005529.json,fea874ebf051a9b680b06ecab08537f2b40cfae6174ba3f2f09ecdf50bea6359
review_005530,noise005,jaxsr,strogatz_predprey2,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005530.json,1970a0d60b2304c01b4bdc47da1886fdcafb79ca306b3701936b6a9ac1665a40
review_005531,noise005,jaxsr,strogatz_shearflow1,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005531.json,7df54d196e7593833fc40c4d658ba27726577aea669d992ec9773108bacd8080
review_005532,noise005,jaxsr,strogatz_vdp1,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005532.json,6d4242c83731404b1be711d368dfaa67b330bf18e7effad8557a24357c5e493b
review_005533,noise005,jaxsr,first_principles_hubble,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005533.json,f628d35c659a1ea5cbf863d4d71c0361eb51daae2f2678a615ef23107a29cccb
review_005534,noise005,jaxsr,first_principles_leavitt,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005534.json,8de350c9ef12512fea24dc8fa5450ffbc7b56024d89d522e71a2f88f06316257
review_005535,noise005,jaxsr,feynman-ii.4.23,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005535.json,7a5179ca21660a53d34e052ad7135ec9b8d688580ae163ba7aad469536300582
review_005536,noise005,jaxsr,feynman-iii.7.38,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005536.json,765a88f1ba334150ca107c4d1b95861de6243554dffa730fc8bf0ab91f0cc262
review_005537,noise005,jaxsr,feynman-i.18.16,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005537.json,c4ba49233b1fe2064fa79edf15d3f95530dcfc4cb8d14353366dc5b8c39f394c
review_005538,noise005,jaxsr,feynman-ii.27.18,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005538.json,e20a030a8b4ff1ff5d2ed18dec32c81f143d4fa0dcff948e96f34c17202d9f67
review_005539,noise005,jaxsr,feynman-ii.34.11,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005539.json,2e17d2aaed63f148c902d346f06c358c8f0495c5a5957ffe530c8c85cd8943ff
review_005540,noise005,jaxsr,feynman-i.29.16,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005540.json,c3e0859a32705b7ff31035404fc96df3f7d78aff76919270eec46e27b095326b
review_005541,noise005,jaxsr,feynman-bonus.20,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005541.json,69dfcb1f692982aa1a40d009a98daaaa116f232a6cc7e41127e644222e80c384
review_005542,noise005,jaxsr,feynman-i.15.3t,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005542.json,0b93f2e614cd3fb70bc7ba1321ada88d991f6014fe71299cfd9bf4b2f352554a
review_005543,noise005,jaxsr,feynman-i.39.22,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005543.json,e90124c7ca416d42de9e2ba32e342bfaa58d493214aa104613685c40d6da9104
review_005544,noise005,jaxsr,feynman-iii.10.19,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005544.json,4dbba6c3d8c66ccdff5c33a11b5c853e9171bef90678ee91e306e64b22c2e044
review_005545,noise005,jaxsr,feynman-i.13.12,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005545.json,88ff84786ffad31a722ac468df7dd1f873f20e88d9af92d92ed4d5ed967671a1
review_005546,noise005,jaxsr,feynman-i.32.5,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005546.json,1b8fe5c58143977408196803d1c09cba2737d77475ebbc1b27e6e496e6ed453b
review_005547,noise005,jaxsr,feynman-i.43.31,521,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005547.json,5087364063f98cd60ea5bcb88718516add88913015bcacf1df154e0f5b1ba83e
review_005548,noise005,jaxsr,feynman-i.11.19,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005548.json,1df724033fa8056387b1f5ce1acc48fb757e8caa632676364bf5e9bb89ef5cad
review_005549,noise005,jaxsr,feynman-ii.34.2a,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005549.json,e893ad8b33180c089e0ba8ef1f6e5cfad014369a356ad3b3811970ec150374d5
review_005550,noise005,jaxsr,Vladislavleva-4,521,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005550.json,8d6b07f07f57a7dc9de31f9b5bd96ba526eb10d7a51ce38a867ce36f957fb731
review_005551,noise005,jaxsr,Keijzer-11,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005551.json,f594a6d4d79d27e7a92e6104240052d207181b05727da9efda31c6c0326919aa
review_005552,noise005,jaxsr,Keijzer-2,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005552.json,5a790fbce626cc1af9b3f3ac5bcd8fab0993ca827cb3f79d280f85865a3718ad
review_005553,noise005,jaxsr,Korns-2,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005553.json,f43de366282ea20c249d593dbce872f151633757eb423d5feb29030b6bc50c1d
review_005554,noise005,jaxsr,Korns-4,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005554.json,979fa4074ab1756856bd55846fcf64eade1282d823b6cc09e976c2fbb910c5c0
review_005555,noise005,jaxsr,BPG3,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005555.json,4579f6be3ac3b41bc5982ed20222efe10224db1aa4932aa58599fda3a53ecb98
review_005556,noise005,jaxsr,BPG5,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005556.json,ac5973f2e10f7da6a4b6656731e14064afc0d56cb82e8b5ee38daca6bbff7709
review_005557,noise005,jaxsr,BPG9,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005557.json,cbebeda708e448a9eca0cf17001a0e65e1607c8cfbd0a68b922f9bdc6419a483
review_005558,noise005,jaxsr,CRK0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005558.json,ed929d3a11746c20c01e8bf73423850f6e2b0baa80225c7d4e6cd94a848b991c
review_005559,noise005,jaxsr,CRK10,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005559.json,68654c8fbd23d7bd31cf1d0207ee0638a6c0c36cdc99860639eb81e91aaf1e2e
review_005560,noise005,jaxsr,CRK11,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005560.json,c38508d412f5250c2673002b22b7307bb5154175c96d1f27d367dc8f18378aac
review_005561,noise005,jaxsr,CRK33,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005561.json,c554151172810648e79c63ad628cb10612939c1c15625087c9bb0857f76999ff
review_005562,noise005,jaxsr,CRK34,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005562.json,4de1ce1ba4dff7b675c83fe4dfb421f18787b6ed9e72ffa2231d2b0f79887650
review_005563,noise005,jaxsr,I.11.19_4_0,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005563.json,b7aa2cdeb85d3b02d6e37fe7990477dad52fcdfb6b3a6c9d4d5bab0e10e0dbe8
review_005564,noise005,jaxsr,II.11.27_1_0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005564.json,9f0a44073cd9ac159bb790b497d618ca8ba7fe1c234c72b2b2e87201c8470d83
review_005565,noise005,jaxsr,II.34.2_1_0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005565.json,1101bee44a6267743f5161b3ea843a060497fbf6a0ee6bfab51b713c7a1b4b2e
review_005566,noise005,jaxsr,II.6.15b_3_0,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005566.json,2904efe05b65bcbea36d945ef97daf572e93977264fb44c5a22d170856b2cf68
review_005567,noise005,jaxsr,III.21.20_3_0,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005567.json,1137f983d4e817b624c5fccf5294404bc3cfa1b1c3ea28f6b11d5e02ef84e411
review_005568,noise005,jaxsr,MatSci21,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005568.json,fae3116fcd30dae401b127bb9b0165fea29d7935163b8bac8ab452c64dc2414c
review_005569,noise005,jaxsr,PO19,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005569.json,76268f410548b1418269cce5460e84f287ac2a7120e87c2e45979f99106b32ca
review_005570,noise005,jaxsr,PO41,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005570.json,255d72969f3227b25ffd72b47620e9d72220524d24222d5bf574e30f6273332f
review_005571,noise005,jaxsr,Nguyen-12,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005571.json,4d8083e150f1812b2594ae4a344d724eb6d041e1585844412fac10dc4ad536f6
review_005572,noise005,jaxsr,Nguyen-6,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005572.json,60bef2be64bf709a6ce25741e923b8ac2168a68102333e2f4bd153055801b690
review_005573,noise005,jaxsr,Nguyen-9,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005573.json,aa7685d4acd552f26a210ae1fc58145fc7284263dd19fa97ea23b65af1a3a75c
review_005574,noise005,jaxsr,feynman_II_15_4,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005574.json,3fda7ac86ea85e53e78c3d2893beb825200e1f46b2661fe4b32231d8ab470bb4
review_005575,noise005,jaxsr,feynman_I_12_11,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005575.json,fe49c72fd83dfbcdfeca7f5f90fc1a453221ed59c4afe1780acfee346a1d8581
review_005576,noise005,jaxsr,feynman_I_27_6,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005576.json,5a1d7babade131596e23c7c209cc5a19c7e977a641e3dbb3d64e4069466bf0b6
review_005577,noise005,jaxsr,feynman_test_15,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005577.json,de84699f8faacb7f0efeacd0e99e801664bdc4205814ff04359c5596c7b2e057
review_005578,noise005,jaxsr,strogatz_barmag1,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005578.json,979ac76b162252184a3dc18dc90e736c366e211e48cfa184f4498e3abb0720bb
review_005579,noise005,jaxsr,strogatz_barmag2,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005579.json,188d08c752e6f1f95a5b13b298910c14e9439d5bae7508070727b0ea50fe9a43
review_005580,noise005,jaxsr,strogatz_predprey2,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005580.json,7665a20c41a0de33dda574d53768d61fcf4fee21133535a8563fbd2d9924c0ae
review_005581,noise005,jaxsr,strogatz_shearflow1,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005581.json,be0f7f46e1e3f5017f8abeeaabaa610a7562169c1b19cbd90887e7067346dcae
review_005582,noise005,jaxsr,strogatz_vdp1,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005582.json,95f5c749cc0a4dedc4dce85898dfa7120c84aa6109753b5544db327536777138
review_005583,noise005,jaxsr,first_principles_hubble,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005583.json,b52588df5127fbfde49b2d8c046b226420ccac5c3cd3c12d83982d584bc3f99c
review_005584,noise005,jaxsr,first_principles_leavitt,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005584.json,d3bff4ef9e7ce774d03b374075b06c7974ccef4363584a76dd092cdda61ec005
review_005585,noise005,jaxsr,feynman-ii.4.23,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005585.json,0b9ee65e0ee1291ac44d235d5d6cd1f28018a20d7309e0a17ddf630beb96d4b8
review_005586,noise005,jaxsr,feynman-iii.7.38,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005586.json,4a3b8d35a082064d55f4f40c5822416739583164803023845e7077a69c62fba2
review_005587,noise005,jaxsr,feynman-i.18.16,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005587.json,38cb95c45948099588b93a0a93df1f25641d61c68c51cf730a82b2fa01e02e34
review_005588,noise005,jaxsr,feynman-ii.27.18,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005588.json,a61980901697c87dacfed24592f5fed1e929f76f3c53ac0131b1c0920ec95206
review_005589,noise005,jaxsr,feynman-ii.34.11,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005589.json,3397a32533bb981bf69ad13697f4762bee33e09317dd5c770b73e55b582a9a77
review_005590,noise005,jaxsr,feynman-i.29.16,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005590.json,b739c5184094fa22e0a2494c50f04b8abaad41c626678cbc1dc070fa84f11ad2
review_005591,noise005,jaxsr,feynman-bonus.20,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005591.json,3037ecff416a951b087256edd5a729cb7ec261e1df43a40d260d3b9e76c96e15
review_005592,noise005,jaxsr,feynman-i.15.3t,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005592.json,29287e41902cfe271cfbe13fa917e12efa1db873da0dc37a769eaa8bbcbf3a78
review_005593,noise005,jaxsr,feynman-i.39.22,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005593.json,ae535914567f140b6259dd33ecc907ed8362a6067377deac80785ec6e6fa3c6f
review_005594,noise005,jaxsr,feynman-iii.10.19,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005594.json,8c146acfb3502a6f2df7052b7ff5c176b6dede29660bcf23acfb8e8fc53f4e53
review_005595,noise005,jaxsr,feynman-i.13.12,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005595.json,cf64fb1f176186c129d161e83efcbc047d3e6ed112e9f7bb3b9354c9a221f539
review_005596,noise005,jaxsr,feynman-i.32.5,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005596.json,0eef40dd2791b4bb840fe3267f9bafff914df7583ad7a9351e5b711328733cd2
review_005597,noise005,jaxsr,feynman-i.43.31,522,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005597.json,f9faeeac323eaff4521e44aa3384664bbef04a6b72a25714473c5dcad79fd4b3
review_005598,noise005,jaxsr,feynman-i.11.19,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005598.json,28c304c9c806f5560820b23e54ec1e7e6f4b08c4e69e5314cb89c12d8411da13
review_005599,noise005,jaxsr,feynman-ii.34.2a,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005599.json,0907ff76ce66eb22647206ba26b02daf023f404d69d140f40a658d3b769f67cf
review_005600,noise005,jaxsr,Vladislavleva-4,522,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005600.json,155c5b2d0c266b935cf9783896f40ddf0e342f9927f20b33b6aafd7d5ae02174
review_005601,noise005,llmsr,Keijzer-11,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005601.json,4568b0ad4a0966e8d96d0089c89cb88923c5b4292995f588d2d5e1c80226e016
review_005602,noise005,llmsr,Keijzer-2,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005602.json,c82a4c685a2e5d823b90380195e5af9c3ebc87e6b502c41ca0431da1bd63e16f
review_005603,noise005,llmsr,Korns-2,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005603.json,0600e14eaa448b28620a7bf071f296daab28465015b0c0001e3637a5fb4f62e4
review_005604,noise005,llmsr,Korns-4,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005604.json,7f7c817d54fbf53b710137649ff877875957163a81fd6e8c5701ed7a62c2637e
review_005605,noise005,llmsr,BPG3,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005605.json,842a189f293e20a911900b0ccb6c00b0449b610d50c4e70a3c286382ed382f22
review_005606,noise005,llmsr,BPG5,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005606.json,d2de4a749134310e84d5185670677338a1774a98c83c4d41704de728fff71843
review_005607,noise005,llmsr,BPG9,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005607.json,c5f1e71ef4b16601cd2261a0e4276b43dd5b249e9af4207e71e1ac03e7df6c8f
review_005608,noise005,llmsr,CRK0,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005608.json,1ff636736b9097dc89a4357a9b44d5c5a3a115752ca5ddf88e1bcb2cf752d5cd
review_005609,noise005,llmsr,CRK10,520,simplified,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005609.json,8561f103a4b9468718f760725e76abfa00aafe233bebf26f9437af0b381a1fc2
review_005610,noise005,llmsr,CRK11,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005610.json,4cea451a71600c8825cd9c7b0c9ad2108c4a8bf3ca40509463a9823dcc3d8a53
review_005611,noise005,llmsr,CRK33,520,unchanged,True,completed,pass,1,per_model/gpt-5.6-sol/tasks/review_005611.json,a1323e276a1cd431fc60afa4bed8ad7598a03a6da1e09d1063c4801ada21cdde
